Débit quotidien et niveau d'eau quotidien
  ID,PARAM,Date,Valeur,SYM
02OA016,1,2005/03/30,8610,
02OA016,1,2005/03/31,8600,
02OA016,1,2005/04/01,9040,
02OA016,1,2005/04/02,9310,
02OA016,1,2005/04/03,10400,
02OA016,1,2005/04/04,11500,
02OA016,1,2005/04/05,10700,
02OA016,1,2005/04/06,10300,
02OA016,1,2005/04/07,10400,
02OA016,1,2005/04/08,10600,
02OA016,1,2005/04/09,11000,
02OA016,1,2005/04/10,11000,
02OA016,1,2005/04/11,10800,
02OA016,1,2005/04/12,10600,
02OA016,1,2005/04/13,10400,
02OA016,1,2005/04/14,10300,
02OA016,1,2005/04/15,10300,
02OA016,1,2005/04/16,10200,
02OA016,1,2005/04/17,10100,
02OA016,1,2005/04/18,10000,
02OA016,1,2005/04/19,9960,
02OA016,1,2005/04/20,10000,
02OA016,1,2005/04/21,10200,
02OA016,1,2005/04/22,10200,
02OA016,1,2005/04/23,10200,
02OA016,1,2005/04/24,10400,
02OA016,1,2005/04/25,10700,
02OA016,1,2005/04/26,11000,
02OA016,1,2005/04/27,10900,
02OA016,1,2005/04/28,11000,
02OA016,1,2005/04/29,11000,
02OA016,1,2005/04/30,10900,
02OA016,1,2005/05/01,11100,
02OA016,1,2005/05/02,10800,
02OA016,1,2005/05/03,10600,
02OA016,1,2005/05/04,10700,
02OA016,1,2005/05/05,10700,
02OA016,1,2005/05/06,10800,
02OA016,1,2005/05/07,10300,
02OA016,1,2005/05/08,10000,
02OA016,1,2005/05/09,9880,
02OA016,1,2005/05/10,9630,
02OA016,1,2005/05/11,9550,
02OA016,1,2005/05/12,9550,
02OA016,1,2005/05/13,9290,
02OA016,1,2005/05/14,9030,
02OA016,1,2005/05/15,8950,
02OA016,1,2005/05/16,8890,
02OA016,1,2005/05/17,8790,
02OA016,1,2005/05/18,8830,
02OA016,1,2005/05/19,8860,
02OA016,1,2005/05/20,8900,
02OA016,1,2005/05/21,8670,
02OA016,1,2005/05/22,8640,
02OA016,1,2005/05/23,8640,
02OA016,1,2005/05/24,8630,
02OA016,1,2005/05/25,8660,
02OA016,1,2005/05/26,8580,
02OA016,1,2005/05/27,8670,
02OA016,1,2005/05/28,8580,
02OA016,1,2005/05/29,8290,
02OA016,1,2005/05/30,8120,
02OA016,1,2005/05/31,8250,
02OA016,1,2005/06/01,8270,
02OA016,1,2005/06/02,8240,
02OA016,1,2005/06/03,8120,
02OA016,1,2005/06/04,8100,
02OA016,1,2005/06/05,8030,
02OA016,1,2005/06/06,7840,
02OA016,1,2005/06/07,7810,
02OA016,1,2005/06/08,7950,
02OA016,1,2005/06/09,7950,
02OA016,1,2005/06/10,7870,
02OA016,1,2005/06/11,7840,
02OA016,1,2005/06/12,7590,
02OA016,1,2005/06/13,7490,
02OA016,1,2005/06/14,7930,
02OA016,1,2005/06/15,8410,
02OA016,1,2005/06/16,8080,
02OA016,1,2005/06/17,8470,
02OA016,1,2005/06/18,9020,
02OA016,1,2005/06/19,8980,
02OA016,1,2005/06/20,8700,
02OA016,1,2005/06/21,8590,
02OA016,1,2005/06/22,8250,
02OA016,1,2005/06/23,8120,
02OA016,1,2005/06/24,8010,
02OA016,1,2005/06/25,7820,
02OA016,1,2005/06/26,7860,
02OA016,1,2005/06/27,7790,
02OA016,1,2005/06/28,7660,
02OA016,1,2005/06/29,7710,
02OA016,1,2005/06/30,7700,
02OA016,1,2005/07/01,7710,
02OA016,1,2005/07/02,7610,
02OA016,1,2005/07/03,7360,
02OA016,1,2005/07/04,7220,
02OA016,1,2005/07/05,7450,
02OA016,1,2005/07/06,7670,
02OA016,1,2005/07/07,7560,
02OA016,1,2005/07/08,7380,
02OA016,1,2005/07/09,7280,
02OA016,1,2005/07/10,7580,
02OA016,1,2005/07/11,7440,
02OA016,1,2005/07/12,7310,
02OA016,1,2005/07/13,7260,
02OA016,1,2005/07/14,7400,
02OA016,1,2005/07/15,7530,
02OA016,1,2005/07/16,7490,
02OA016,1,2005/07/17,7380,
02OA016,1,2005/07/18,7160,
02OA016,1,2005/07/19,7360,
02OA016,1,2005/07/20,7420,
02OA016,1,2005/07/21,7380,
02OA016,1,2005/07/22,7410,
02OA016,1,2005/07/23,7420,
02OA016,1,2005/07/24,7230,
02OA016,1,2005/07/25,7300,
02OA016,1,2005/07/26,7490,
02OA016,1,2005/07/27,7320,
02OA016,1,2005/07/28,7220,
02OA016,1,2005/07/29,7390,
02OA016,1,2005/07/30,7380,
02OA016,1,2005/07/31,7350,
02OA016,1,2005/08/01,7210,
02OA016,1,2005/08/02,7250,
02OA016,1,2005/08/03,7170,
02OA016,1,2005/08/04,7360,
02OA016,1,2005/08/05,7410,
02OA016,1,2005/08/06,7160,
02OA016,1,2005/08/07,7070,
02OA016,1,2005/08/08,7010,
02OA016,1,2005/08/09,7020,
02OA016,1,2005/08/10,7160,
02OA016,1,2005/08/11,7220,
02OA016,1,2005/08/12,6990,
02OA016,1,2005/08/13,7020,
02OA016,1,2005/08/14,7120,
02OA016,1,2005/08/15,6960,
02OA016,1,2005/08/16,7040,
02OA016,1,2005/08/17,7000,
02OA016,1,2005/08/18,6970,
02OA016,1,2005/08/19,6990,
02OA016,1,2005/08/20,7140,
02OA016,1,2005/08/21,7050,
02OA016,1,2005/08/22,6900,
02OA016,1,2005/08/23,6820,
02OA016,1,2005/08/24,6830,
02OA016,1,2005/08/25,6850,
02OA016,1,2005/08/26,6710,
02OA016,1,2005/08/27,6680,
02OA016,1,2005/08/28,6850,
02OA016,1,2005/08/29,6840,
02OA016,1,2005/08/30,6740,
02OA016,1,2005/08/31,7090,
02OA016,1,2005/09/01,7290,
02OA016,1,2005/09/02,7090,
02OA016,1,2005/09/03,7120,
02OA016,1,2005/09/04,7170,
02OA016,1,2005/09/05,6980,
02OA016,1,2005/09/06,6850,
02OA016,1,2005/09/07,6960,
02OA016,1,2005/09/08,7170,
02OA016,1,2005/09/09,7190,
02OA016,1,2005/09/10,7020,
02OA016,1,2005/09/11,7020,
02OA016,1,2005/09/12,7020,
02OA016,1,2005/09/13,6990,
02OA016,1,2005/09/14,7010,
02OA016,1,2005/09/15,6880,
02OA016,1,2005/09/16,6900,
02OA016,1,2005/09/17,7180,
02OA016,1,2005/09/18,7260,
02OA016,1,2005/09/19,7280,
02OA016,1,2005/09/20,7390,
02OA016,1,2005/09/21,7250,
02OA016,1,2005/09/22,7080,
02OA016,1,2005/09/23,6900,
02OA016,1,2005/09/24,6910,
02OA016,1,2005/09/25,6900,
02OA016,1,2005/09/26,6940,
02OA016,1,2005/09/27,6990,
02OA016,1,2005/09/28,7120,
02OA016,1,2005/09/29,7420,
02OA016,1,2005/09/30,7220,
02OA016,1,2005/10/01,7100,
02OA016,1,2005/10/02,7150,
02OA016,1,2005/10/03,7130,
02OA016,1,2005/10/04,7260,
02OA016,1,2005/10/05,7280,
02OA016,1,2005/10/06,7070,
02OA016,1,2005/10/07,7160,
02OA016,1,2005/10/08,7520,
02OA016,1,2005/10/09,7450,
02OA016,1,2005/10/10,7610,
02OA016,1,2005/10/11,7290,
02OA016,1,2005/10/12,7310,
02OA016,1,2005/10/13,7170,
02OA016,1,2005/10/14,7750,
02OA016,1,2005/10/15,8550,
02OA016,1,2005/10/16,8670,
02OA016,1,2005/10/17,8100,
02OA016,1,2005/10/18,7490,A
02OA016,1,2005/10/19,7690,
02OA016,1,2005/10/20,7700,
02OA016,1,2005/10/21,7650,
02OA016,1,2005/10/22,7430,
02OA016,1,2005/10/23,7390,
02OA016,1,2005/10/24,7390,
02OA016,1,2005/10/25,7380,
02OA016,1,2005/10/26,7980,
02OA016,1,2005/10/27,8240,
02OA016,1,2005/10/28,7990,
02OA016,1,2005/10/29,7850,
02OA016,1,2005/10/30,7700,
02OA016,1,2005/10/31,7440,
02OA016,1,2005/11/01,7430,
02OA016,1,2005/11/02,7520,
02OA016,1,2005/11/03,7330,
02OA016,1,2005/11/04,7170,
02OA016,1,2005/11/05,7340,
02OA016,1,2005/11/06,7400,
02OA016,1,2005/11/07,7610,
02OA016,1,2005/11/08,7460,
02OA016,1,2005/11/09,7290,
02OA016,1,2005/11/10,7530,
02OA016,1,2005/11/11,7850,
02OA016,1,2005/11/12,7600,
02OA016,1,2005/11/13,7620,
02OA016,1,2005/11/14,7960,
02OA016,1,2005/11/15,7630,
02OA016,1,2005/11/16,7820,
02OA016,1,2005/11/17,8350,
02OA016,1,2005/11/18,8330,
02OA016,1,2005/11/19,8190,
02OA016,1,2005/11/20,8370,
02OA016,1,2005/11/21,8340,
02OA016,1,2005/11/22,8330,
02OA016,1,2005/11/23,8290,
02OA016,1,2005/11/24,8220,
02OA016,1,2005/11/25,8280,
02OA016,1,2005/11/26,8070,
02OA016,1,2005/11/27,8130,
02OA016,1,2005/11/28,8240,
02OA016,1,2005/11/29,8270,
02OA016,1,2005/11/30,8510,
02OA016,1,2005/12/01,9130,
02OA016,1,2005/12/02,9370,
02OA016,1,2005/12/03,9480,
02OA016,1,2005/12/04,9140,
02OA016,1,2005/12/05,9030,
02OA016,1,2005/12/06,8900,
02OA016,1,2005/12/07,8750,
02OA016,1,2005/12/08,8700,
02OA016,1,2005/12/09,8400,
02OA016,1,2005/12/10,8710,
02OA016,1,2005/12/11,8700,
02OA016,1,2005/12/12,8520,
02OA016,1,2005/12/13,8430,
02OA016,1,2005/12/14,8290,
02OA016,1,2005/12/15,8300,
02OA016,1,2005/12/16,8210,
02OA016,1,2005/12/17,8310,
02OA016,1,2005/12/18,7890,
02OA016,1,2005/12/19,7790,
02OA016,1,2005/12/20,7860,
02OA016,1,2005/12/21,7840,
02OA016,1,2005/12/22,7880,
02OA016,1,2005/12/23,7800,
02OA016,1,2005/12/24,7640,
02OA016,1,2005/12/25,7640,
02OA016,1,2005/12/26,7550,
02OA016,1,2005/12/27,7590,
02OA016,1,2005/12/28,7520,
02OA016,1,2005/12/29,7530,
02OA016,1,2005/12/30,7530,
02OA016,1,2005/12/31,7250,
02OA016,1,2006/01/01,7420,
02OA016,1,2006/01/02,7520,
02OA016,1,2006/01/03,7310,
02OA016,1,2006/01/04,7250,
02OA016,1,2006/01/05,7630,
02OA016,1,2006/01/06,7520,
02OA016,1,2006/01/07,6990,
02OA016,1,2006/01/08,7050,
02OA016,1,2006/01/09,7180,
02OA016,1,2006/01/10,7300,
02OA016,1,2006/01/11,7160,
02OA016,1,2006/01/12,7100,
02OA016,1,2006/01/13,7150,
02OA016,1,2006/01/14,7350,
02OA016,1,2006/01/15,7560,
02OA016,1,2006/01/16,7670,
02OA016,1,2006/01/17,7980,
02OA016,1,2006/01/18,8220,
02OA016,1,2006/01/19,8090,
02OA016,1,2006/01/20,8440,
02OA016,1,2006/01/21,8540,
02OA016,1,2006/01/22,8500,
02OA016,1,2006/01/23,8290,
02OA016,1,2006/01/24,8170,
02OA016,1,2006/01/25,8020,
02OA016,1,2006/01/26,7920,
02OA016,1,2006/01/27,7640,
02OA016,1,2006/01/28,7620,
02OA016,1,2006/01/29,7640,
02OA016,1,2006/01/30,7610,
02OA016,1,2006/01/31,7800,
02OA016,1,2006/02/01,7850,
02OA016,1,2006/02/02,7640,
02OA016,1,2006/02/03,7510,
02OA016,1,2006/02/04,7640,
02OA016,1,2006/02/05,7990,
02OA016,1,2006/02/06,8530,
02OA016,1,2006/02/07,8740,
02OA016,1,2006/02/08,8360,
02OA016,1,2006/02/09,8160,
02OA016,1,2006/02/10,8380,
02OA016,1,2006/02/11,8360,
02OA016,1,2006/02/12,7970,
02OA016,1,2006/02/13,7660,
02OA016,1,2006/02/14,7890,
02OA016,1,2006/02/15,8300,
02OA016,1,2006/02/16,8370,
02OA016,1,2006/02/17,8570,
02OA016,1,2006/02/18,8180,
02OA016,1,2006/02/19,8400,
02OA016,1,2006/02/20,8580,
02OA016,1,2006/02/21,8750,
02OA016,1,2006/02/22,8860,
02OA016,1,2006/02/23,8770,
02OA016,1,2006/02/24,8550,
02OA016,1,2006/02/25,8510,
02OA016,1,2006/02/26,8850,
02OA016,1,2006/02/27,8810,
02OA016,1,2006/02/28,9000,
02OA016,1,2006/03/01,9210,
02OA016,1,2006/03/02,9150,
02OA016,1,2006/03/03,8820,
02OA016,1,2006/03/04,8680,
02OA016,1,2006/03/05,8570,
02OA016,1,2006/03/06,8600,
02OA016,1,2006/03/07,8750,
02OA016,1,2006/03/08,8690,
02OA016,1,2006/03/09,8760,
02OA016,1,2006/03/10,9000,
02OA016,1,2006/03/11,8950,
02OA016,1,2006/03/12,9100,
02OA016,1,2006/03/13,9220,
02OA016,1,2006/03/14,9660,
02OA016,1,2006/03/15,9870,
02OA016,1,2006/03/16,9650,
02OA016,1,2006/03/17,9310,
02OA016,1,2006/03/18,8950,
02OA016,1,2006/03/19,8910,
02OA016,1,2006/03/20,8900,
02OA016,1,2006/03/21,8880,
02OA016,1,2006/03/22,8850,
02OA016,1,2006/03/23,8730,
02OA016,1,2006/03/24,8780,
02OA016,1,2006/03/25,8790,
02OA016,1,2006/03/26,9000,
02OA016,1,2006/03/27,9030,
02OA016,1,2006/03/28,9070,
02OA016,1,2006/03/29,9140,
02OA016,1,2006/03/30,9230,
02OA016,1,2006/03/31,9240,
02OA016,1,2006/04/01,9120,
02OA016,1,2006/04/02,9490,
02OA016,1,2006/04/03,9490,
02OA016,1,2006/04/04,9590,
02OA016,1,2006/04/05,10300,
02OA016,1,2006/04/06,10100,
02OA016,1,2006/04/07,9930,
02OA016,1,2006/04/08,10100,
02OA016,1,2006/04/09,10100,A
02OA016,1,2006/04/10,9920,
02OA016,1,2006/04/11,9590,
02OA016,1,2006/04/12,9450,
02OA016,1,2006/04/13,9520,
02OA016,1,2006/04/14,9720,
02OA016,1,2006/04/15,9720,
02OA016,1,2006/04/16,9630,
02OA016,1,2006/04/17,9630,
02OA016,1,2006/04/18,9920,
02OA016,1,2006/04/19,9910,
02OA016,1,2006/04/20,9850,
02OA016,1,2006/04/21,9890,
02OA016,1,2006/04/22,9660,
02OA016,1,2006/04/23,9860,
02OA016,1,2006/04/24,10000,
02OA016,1,2006/04/25,10200,
02OA016,1,2006/04/26,10200,
02OA016,1,2006/04/27,9870,
02OA016,1,2006/04/28,9730,
02OA016,1,2006/04/29,9640,
02OA016,1,2006/04/30,9540,
02OA016,1,2006/05/01,9460,
02OA016,1,2006/05/02,9140,
02OA016,1,2006/05/03,9030,
02OA016,1,2006/05/04,9100,
02OA016,1,2006/05/05,8980,
02OA016,1,2006/05/06,8600,
02OA016,1,2006/05/07,8350,
02OA016,1,2006/05/08,8130,
02OA016,1,2006/05/09,7970,
02OA016,1,2006/05/10,7970,
02OA016,1,2006/05/11,7950,
02OA016,1,2006/05/12,7730,
02OA016,1,2006/05/13,7660,A
02OA016,1,2006/05/14,7810,
02OA016,1,2006/05/15,7700,
02OA016,1,2006/05/16,7870,
02OA016,1,2006/05/17,7880,
02OA016,1,2006/05/18,7820,
02OA016,1,2006/05/19,8020,
02OA016,1,2006/05/20,8830,
02OA016,1,2006/05/21,8930,
02OA016,1,2006/05/22,8600,
02OA016,1,2006/05/23,8510,
02OA016,1,2006/05/24,8190,
02OA016,1,2006/05/25,7930,
02OA016,1,2006/05/26,7810,
02OA016,1,2006/05/27,7870,
02OA016,1,2006/05/28,7810,
02OA016,1,2006/05/29,7650,
02OA016,1,2006/05/30,7500,
02OA016,1,2006/05/31,7550,
02OA016,1,2006/06/01,7680,
02OA016,1,2006/06/02,7880,
02OA016,1,2006/06/03,7800,
02OA016,1,2006/06/04,7700,
02OA016,1,2006/06/05,7590,
02OA016,1,2006/06/06,7530,
02OA016,1,2006/06/07,7470,
02OA016,1,2006/06/08,7420,
02OA016,1,2006/06/09,7380,
02OA016,1,2006/06/10,7340,
02OA016,1,2006/06/11,7490,
02OA016,1,2006/06/12,7530,
02OA016,1,2006/06/13,7410,
02OA016,1,2006/06/14,7180,
02OA016,1,2006/06/15,7020,
02OA016,1,2006/06/16,7020,A
02OA016,1,2006/06/17,7040,
02OA016,1,2006/06/18,6990,
02OA016,1,2006/06/19,6880,A
02OA016,1,2006/06/20,6810,
02OA016,1,2006/06/21,6950,
02OA016,1,2006/06/22,6870,
02OA016,1,2006/06/23,6860,
02OA016,1,2006/06/24,6940,
02OA016,1,2006/06/25,6790,
02OA016,1,2006/06/26,6670,
02OA016,1,2006/06/27,6710,
02OA016,1,2006/06/28,6750,
02OA016,1,2006/06/29,6810,
02OA016,1,2006/06/30,6890,
02OA016,1,2006/07/01,7020,
02OA016,1,2006/07/02,7180,
02OA016,1,2006/07/03,7390,
02OA016,1,2006/07/04,7180,
02OA016,1,2006/07/05,7020,
02OA016,1,2006/07/06,7060,
02OA016,1,2006/07/07,7180,
02OA016,1,2006/07/08,7260,
02OA016,1,2006/07/09,7190,
02OA016,1,2006/07/10,7100,
02OA016,1,2006/07/11,7210,
02OA016,1,2006/07/12,7310,
02OA016,1,2006/07/13,7160,
02OA016,1,2006/07/14,7110,
02OA016,1,2006/07/15,7200,
02OA016,1,2006/07/16,7350,
02OA016,1,2006/07/17,7420,
02OA016,1,2006/07/18,7400,
02OA016,1,2006/07/19,7330,
02OA016,1,2006/07/20,7230,
02OA016,1,2006/07/21,7210,
02OA016,1,2006/07/22,7400,
02OA016,1,2006/07/23,7430,
02OA016,1,2006/07/24,7370,A
02OA016,1,2006/07/25,7390,
02OA016,1,2006/07/26,7630,
02OA016,1,2006/07/27,7550,
02OA016,1,2006/07/28,7420,
02OA016,1,2006/07/29,7520,
02OA016,1,2006/07/30,7520,
02OA016,1,2006/07/31,7450,
02OA016,1,2006/08/01,7560,
02OA016,1,2006/08/02,7750,
02OA016,1,2006/08/03,8300,
02OA016,1,2006/08/04,8520,
02OA016,1,2006/08/05,8450,
02OA016,1,2006/08/06,8150,
02OA016,1,2006/08/07,7960,
02OA016,1,2006/08/08,7890,
02OA016,1,2006/08/09,7900,
02OA016,1,2006/08/10,7840,
02OA016,1,2006/08/11,7580,
02OA016,1,2006/08/12,7680,
02OA016,1,2006/08/13,7640,
02OA016,1,2006/08/14,7430,
02OA016,1,2006/08/15,7380,
02OA016,1,2006/08/16,7410,
02OA016,1,2006/08/17,7430,
02OA016,1,2006/08/18,7340,
02OA016,1,2006/08/19,7320,
02OA016,1,2006/08/20,7300,
02OA016,1,2006/08/21,7330,
02OA016,1,2006/08/22,7430,
02OA016,1,2006/08/23,7230,
02OA016,1,2006/08/24,7180,
02OA016,1,2006/08/25,7270,
02OA016,1,2006/08/26,7130,
02OA016,1,2006/08/27,7150,
02OA016,1,2006/08/28,7290,
02OA016,1,2006/08/29,7360,
02OA016,1,2006/08/30,7370,
02OA016,1,2006/08/31,7310,
02OA016,1,2006/09/01,7190,
02OA016,1,2006/09/02,7210,
02OA016,1,2006/09/03,7130,
02OA016,1,2006/09/04,7380,
02OA016,1,2006/09/05,7400,
02OA016,1,2006/09/06,7270,
02OA016,1,2006/09/07,7290,
02OA016,1,2006/09/08,7270,
02OA016,1,2006/09/09,7250,
02OA016,1,2006/09/10,7270,
02OA016,1,2006/09/11,7260,
02OA016,1,2006/09/12,7350,
02OA016,1,2006/09/13,7320,
02OA016,1,2006/09/14,7380,
02OA016,1,2006/09/15,7430,
02OA016,1,2006/09/16,7470,
02OA016,1,2006/09/17,7500,
02OA016,1,2006/09/18,7560,
02OA016,1,2006/09/19,7500,
02OA016,1,2006/09/20,7440,
02OA016,1,2006/09/21,7480,
02OA016,1,2006/09/22,7590,
02OA016,1,2006/09/23,7550,
02OA016,1,2006/09/24,7560,
02OA016,1,2006/09/25,7590,
02OA016,1,2006/09/26,7570,
02OA016,1,2006/09/27,7530,
02OA016,1,2006/09/28,7610,
02OA016,1,2006/09/29,7850,
02OA016,1,2006/09/30,7910,
02OA016,1,2006/10/01,7890,
02OA016,1,2006/10/02,8110,
02OA016,1,2006/10/03,8270,
02OA016,1,2006/10/04,8280,
02OA016,1,2006/10/05,8160,
02OA016,1,2006/10/06,7980,
02OA016,1,2006/10/07,8100,
02OA016,1,2006/10/08,8150,
02OA016,1,2006/10/09,8130,
02OA016,1,2006/10/10,8120,
02OA016,1,2006/10/11,8150,
02OA016,1,2006/10/12,8200,
02OA016,1,2006/10/13,8160,
02OA016,1,2006/10/14,8260,
02OA016,1,2006/10/15,8300,
02OA016,1,2006/10/16,8240,
02OA016,1,2006/10/17,8110,
02OA016,1,2006/10/18,8380,
02OA016,1,2006/10/19,8630,
02OA016,1,2006/10/20,8760,
02OA016,1,2006/10/21,9160,
02OA016,1,2006/10/22,9290,
02OA016,1,2006/10/23,9340,
02OA016,1,2006/10/24,9470,
02OA016,1,2006/10/25,9500,
02OA016,1,2006/10/26,9420,
02OA016,1,2006/10/27,9370,
02OA016,1,2006/10/28,9380,
02OA016,1,2006/10/29,9930,A
02OA016,1,2006/10/30,10100,A
02OA016,1,2006/10/31,9810,
02OA016,1,2006/11/01,9730,
02OA016,1,2006/11/02,9940,
02OA016,1,2006/11/03,9890,
02OA016,1,2006/11/04,9670,
02OA016,1,2006/11/05,9590,
02OA016,1,2006/11/06,9610,
02OA016,1,2006/11/07,9470,
02OA016,1,2006/11/08,9450,
02OA016,1,2006/11/09,9540,
02OA016,1,2006/11/10,9670,
02OA016,1,2006/11/11,9600,
02OA016,1,2006/11/12,9560,
02OA016,1,2006/11/13,9600,
02OA016,1,2006/11/14,9700,
02OA016,1,2006/11/15,10000,
02OA016,1,2006/11/16,10000,
02OA016,1,2006/11/17,10300,
02OA016,1,2006/11/18,10700,
02OA016,1,2006/11/19,10800,
02OA016,1,2006/11/20,10800,
02OA016,1,2006/11/21,10600,A
02OA016,1,2006/11/22,10500,A
02OA016,1,2006/11/23,10400,
02OA016,1,2006/11/24,10500,
02OA016,1,2006/11/25,10400,
02OA016,1,2006/11/26,10300,
02OA016,1,2006/11/27,10300,
02OA016,1,2006/11/28,10200,
02OA016,1,2006/11/29,10200,
02OA016,1,2006/11/30,10300,
02OA016,1,2006/12/01,10300,
02OA016,1,2006/12/02,11100,
02OA016,1,2006/12/03,11300,
02OA016,1,2006/12/04,10900,
02OA016,1,2006/12/05,10800,
02OA016,1,2006/12/06,10700,
02OA016,1,2006/12/07,10500,
02OA016,1,2006/12/08,10200,
02OA016,1,2006/12/09,10100,
02OA016,1,2006/12/10,10100,
02OA016,1,2006/12/11,10000,
02OA016,1,2006/12/12,10000,
02OA016,1,2006/12/13,10000,
02OA016,1,2006/12/14,10000,
02OA016,1,2006/12/15,9970,
02OA016,1,2006/12/16,9910,
02OA016,1,2006/12/17,9690,
02OA016,1,2006/12/18,9390,
02OA016,1,2006/12/19,9080,
02OA016,1,2006/12/20,9150,
02OA016,1,2006/12/21,9210,
02OA016,1,2006/12/22,9010,
02OA016,1,2006/12/23,9070,
02OA016,1,2006/12/24,9370,
02OA016,1,2006/12/25,9110,
02OA016,1,2006/12/26,9060,
02OA016,1,2006/12/27,9400,
02OA016,1,2006/12/28,9240,
02OA016,1,2006/12/29,8990,
02OA016,1,2006/12/30,8750,
02OA016,1,2006/12/31,8340,
02OA016,1,2007/01/01,8340,
02OA016,1,2007/01/02,8400,
02OA016,1,2007/01/03,8510,
02OA016,1,2007/01/04,8500,
02OA016,1,2007/01/05,8630,
02OA016,1,2007/01/06,8920,
02OA016,1,2007/01/07,9080,
02OA016,1,2007/01/08,9420,
02OA016,1,2007/01/09,9340,
02OA016,1,2007/01/10,9080,
02OA016,1,2007/01/11,9170,
02OA016,1,2007/01/12,8950,
02OA016,1,2007/01/13,8770,
02OA016,1,2007/01/14,8830,
02OA016,1,2007/01/15,8780,
02OA016,1,2007/01/16,8530,
02OA016,1,2007/01/17,8430,
02OA016,1,2007/01/18,8350,
02OA016,1,2007/01/19,8460,
02OA016,1,2007/01/20,8660,
02OA016,1,2007/01/21,8540,
02OA016,1,2007/01/22,8750,
02OA016,1,2007/01/23,8810,
02OA016,1,2007/01/24,8730,
02OA016,1,2007/01/25,8400,
02OA016,1,2007/01/26,8230,
02OA016,1,2007/01/27,7900,
02OA016,1,2007/01/28,8150,B
02OA016,1,2007/01/29,8110,B
02OA016,1,2007/01/30,7900,B
02OA016,1,2007/01/31,8040,
02OA016,1,2007/02/01,7850,B
02OA016,1,2007/02/02,7760,B
02OA016,1,2007/02/03,7750,B
02OA016,1,2007/02/04,7630,B
02OA016,1,2007/02/05,7430,B
02OA016,1,2007/02/06,7460,B
02OA016,1,2007/02/07,7750,B
02OA016,1,2007/02/08,8230,B
02OA016,1,2007/02/09,8210,B
02OA016,1,2007/02/10,8440,B
02OA016,1,2007/02/11,8690,B
02OA016,1,2007/02/12,8450,B
02OA016,1,2007/02/13,8580,B
02OA016,1,2007/02/14,8890,B
02OA016,1,2007/02/15,8870,B
02OA016,1,2007/02/16,9100,B
02OA016,1,2007/02/17,9440,
02OA016,1,2007/02/18,9410,
02OA016,1,2007/02/19,8980,
02OA016,1,2007/02/20,9040,
02OA016,1,2007/02/21,9370,
02OA016,1,2007/02/22,9320,
02OA016,1,2007/02/23,9540,
02OA016,1,2007/02/24,9600,
02OA016,1,2007/02/25,9450,
02OA016,1,2007/02/26,9340,
02OA016,1,2007/02/27,9170,
02OA016,1,2007/02/28,9180,
02OA016,1,2007/03/01,9060,
02OA016,1,2007/03/02,9290,
02OA016,1,2007/03/03,9500,
02OA016,1,2007/03/04,9380,
02OA016,1,2007/03/05,9210,
02OA016,1,2007/03/06,9190,
02OA016,1,2007/03/07,9190,
02OA016,1,2007/03/08,9260,
02OA016,1,2007/03/09,9020,
02OA016,1,2007/03/10,8730,
02OA016,1,2007/03/11,8830,
02OA016,1,2007/03/12,8860,
02OA016,1,2007/03/13,8510,
02OA016,1,2007/03/14,8310,
02OA016,1,2007/03/15,8640,
02OA016,1,2007/03/16,9170,A
02OA016,1,2007/03/17,9330,
02OA016,1,2007/03/18,9180,
02OA016,1,2007/03/19,8780,
02OA016,1,2007/03/20,8750,
02OA016,1,2007/03/21,8330,
02OA016,1,2007/03/22,8300,
02OA016,1,2007/03/23,8400,
02OA016,1,2007/03/24,8900,
02OA016,1,2007/03/25,9150,
02OA016,1,2007/03/26,8940,
02OA016,1,2007/03/27,9350,
02OA016,1,2007/03/28,9650,
02OA016,1,2007/03/29,9620,
02OA016,1,2007/03/30,9510,
02OA016,1,2007/03/31,9290,
02OA016,1,2007/04/01,9100,
02OA016,1,2007/04/02,9010,
02OA016,1,2007/04/03,9030,
02OA016,1,2007/04/04,9160,
02OA016,1,2007/04/05,9820,
02OA016,1,2007/04/06,10100,
02OA016,1,2007/04/07,9750,
02OA016,1,2007/04/08,9330,
02OA016,1,2007/04/09,9240,
02OA016,1,2007/04/10,9130,
02OA016,1,2007/04/11,9090,
02OA016,1,2007/04/12,8960,
02OA016,1,2007/04/13,9220,
02OA016,1,2007/04/14,9510,
02OA016,1,2007/04/15,9590,
02OA016,1,2007/04/16,9490,
02OA016,1,2007/04/17,10400,
02OA016,1,2007/04/18,10700,
02OA016,1,2007/04/19,10600,
02OA016,1,2007/04/20,10400,
02OA016,1,2007/04/21,10000,
02OA016,1,2007/04/22,9640,
02OA016,1,2007/04/23,9480,
02OA016,1,2007/04/24,9660,
02OA016,1,2007/04/25,9660,
02OA016,1,2007/04/26,9730,
02OA016,1,2007/04/27,9630,
02OA016,1,2007/04/28,9630,
02OA016,1,2007/04/29,9590,
02OA016,1,2007/04/30,9730,
02OA016,1,2007/05/01,9610,A
02OA016,1,2007/05/02,9640,
02OA016,1,2007/05/03,9630,
02OA016,1,2007/05/04,9740,
02OA016,1,2007/05/05,9530,
02OA016,1,2007/05/06,9360,
02OA016,1,2007/05/07,9200,
02OA016,1,2007/05/08,9160,
02OA016,1,2007/05/09,8950,
02OA016,1,2007/05/10,8750,
02OA016,1,2007/05/11,8730,
